image_id,true_label,pred_label,confidence
3579,3,3,3.27926
3580,7,7,1.52149
3581,0,0,2.85359
3582,1,8,1.14704
3583,8,8,2.93214
3584,0,0,3.87753
3585,7,7,3.55838
3586,1,1,1.74737
3587,9,9,3.02078
3588,8,8,3.44311
3589,7,7,1.66706
3590,5,5,2.28653
3591,5,8,1.96883
3592,9,9,2.39164
3593,1,1,1.53851
3594,7,7,3.85607
3595,5,5,2.31208
3596,4,4,2.72244
3597,9,8,0.879044
3598,1,8,1.37613
3599,2,2,0.816249
3600,2,2,1.70066
3601,1,8,1.14951
3602,6,6,4.08713
3603,6,6,4.16192
3604,7,7,1.53049
3605,1,8,0.763749
3606,1,8,0.753626
3607,4,4,2.29396
3608,0,0,4.12568
3609,7,7,1.82052
3610,4,4,2.66285
3611,2,2,2.34638
3612,4,4,3.50568
3613,0,0,2.16932
3614,6,6,2.42994
3615,4,4,2.15827
3616,7,7,1.83482
3617,6,6,2.17386
3618,9,9,1.94101
3619,5,5,2.75792
3620,3,3,3.71729
3621,4,4,2.83219
3622,6,6,3.73373
3623,5,5,1.37383
3624,0,0,3.07863
3625,1,1,1.14957
3626,8,8,2.12606
3627,8,8,3.6945
3628,2,2,2.84078
3629,8,8,1.97572
3630,3,3,2.88175
3631,5,5,2.86468
3632,7,7,2.59516
3633,8,8,3.99313
3634,0,0,1.9369
3635,8,8,2.28367
3636,5,5,1.67786
3637,7,7,1.73306
3638,1,1,0.989204
3639,1,1,1.33279
3640,0,0,1.38814
3641,1,1,1.11053
3642,3,3,4.76801
3643,7,7,2.31891
3644,8,8,3.01295
3645,5,5,1.82759
3646,0,0,2.59304
3647,7,7,2.93245
3648,1,1,1.69742
3649,1,1,1.27202
3650,0,0,2.45608
3651,1,1,1.34427
3652,1,1,1.34406
3653,4,4,2.16354
3654,5,5,1.52445
3655,2,2,2.49063
3656,7,7,2.09394
3657,6,6,4.08437
3658,2,2,1.05983
3659,3,3,3.83454
3660,0,0,3.96472
3661,2,2,1.84572
3662,8,8,1.44691
3663,5,5,1.80859
3664,9,9,2.42328
3665,6,6,3.01505
3666,9,9,3.16326
3667,7,7,1.97285
3668,2,2,3.2776
3669,1,1,1.31615
3670,3,3,3.34889
3671,6,6,3.4571
3672,4,4,1.07808
3673,1,1,1.29973
3674,8,8,3.2054
3675,2,2,3.38664
3676,4,4,3.00296
3677,0,0,4.44168
3678,5,5,1.15567
3679,1,1,1.332
3680,0,0,2.45286
3681,2,8,1.55803
3682,2,2,2.27268
3683,6,6,2.53793
3684,4,4,2.95283
3685,4,4,1.64719
3686,3,3,1.65064
3687,9,9,2.67352
3688,6,6,1.67272
3689,1,1,1.38578
3690,6,6,2.65787
3691,5,5,2.74455
3692,7,7,2.5931
3693,9,9,3.22957
3694,2,8,1.3156
3695,0,0,2.56631
3696,2,2,2.13679
3697,6,6,2.8215
3698,0,0,1.65882
3699,1,1,1.19141
3700,4,4,2.28204
3701,3,3,2.65106
3702,5,8,0.720473
3703,2,2,2.81109
3704,8,8,3.71493
3705,8,8,3.7136
3706,0,0,2.53231
3707,8,8,3.69933
3708,8,8,4.56685
3709,9,9,2.90041
3710,0,0,1.58019
3711,9,9,3.51522
3712,6,6,3.41726
3713,7,8,1.38874
3714,6,6,3.55265
3715,3,3,2.89609
3716,9,9,2.08782
3717,3,3,2.93519
3718,4,9,1.82018
3719,7,7,2.03845
3720,7,7,3.28701
3721,7,7,1.49024
3722,4,4,3.4939
3723,9,9,2.91701
3724,0,0,2.18705
3725,6,6,2.73144
3726,4,9,1.82583
3727,8,9,1.84344
3728,4,4,1.98122
3729,2,2,2.25162
3730,7,7,2.51646
3731,2,2,2.67382
3732,8,8,2.77
3733,1,1,1.13711
3734,0,0,2.69527
3735,0,0,3.72141
3736,7,8,0.868502
3737,8,8,2.98286
3738,3,3,2.16526
3739,3,3,1.44632
3740,3,3,3.45697
3741,1,1,1.29809
3742,3,9,1.42287
3743,7,7,2.37863
3744,6,6,2.55404
3745,1,1,1.30042
3746,3,3,3.64114
3747,1,1,1.05863
3748,6,6,2.01453
3749,6,0,1.33439
3750,5,5,2.35617
3751,7,8,0.58288
3752,4,4,2.92384
3753,7,7,2.35623
3754,5,5,1.33323
3755,9,9,2.26531
3756,5,8,1.16484
3757,8,8,2.4256
3758,4,4,2.47957
3759,9,9,3.25031
3760,9,9,3.32205
3761,1,1,0.878779
3762,6,6,1.41109
3763,5,8,1.12548
3764,0,0,2.58137
3765,1,1,1.17266
3766,3,3,2.77506
3767,7,8,1.43247
3768,0,0,3.62487
3769,3,3,2.54371
3770,4,4,2.92334
3771,8,8,2.64828
3772,2,2,2.30815
3773,2,2,1.37887
3774,0,0,3.1891
3775,2,2,2.86639
3776,5,5,1.105
3777,1,1,1.09803
3778,5,8,1.06606
3779,1,1,1.34934
3780,4,4,1.5434
3781,8,8,2.47828
3782,8,8,2.87501
3783,9,9,3.05351
3784,1,1,1.28944
3785,2,8,1.00569
3786,1,8,1.15271
3787,3,3,2.02433
3788,5,5,3.56865
3789,1,8,1.56032
3790,0,0,2.71819
3791,9,9,2.17199
3792,4,4,3.15099
3793,4,4,2.33747
3794,8,8,2.65397
3795,3,3,2.85033
3796,2,8,1.66616
3797,5,5,3.51112
3798,9,9,3.91219
3799,7,7,1.99934
3800,6,6,1.91081
3801,6,6,2.69542
3802,2,2,3.03362
3803,0,0,2.82173
3804,0,0,1.99147
3805,0,0,3.07964
3806,5,8,2.44077
3807,8,8,4.73943
3808,7,8,2.21981
3809,1,1,0.951112
3810,5,8,1.01662
3811,2,2,0.3984
3812,3,3,2.68264
3813,8,8,4.095
3814,5,5,2.34162
3815,1,1,1.68523
3816,8,8,3.71562
3817,2,2,1.34696
3818,0,0,1.30921
3819,4,4,3.56883
3820,9,9,2.88828
3821,9,9,2.69877
3822,6,6,3.50226
3823,2,2,2.75628
3824,3,3,3.1341
3825,3,3,2.95062
3826,5,5,1.78568
3827,6,6,3.08329
3828,4,4,3.31034
3829,8,8,3.87613
3830,0,0,4.07046
3831,9,9,1.79456
3832,2,2,2.7359
3833,8,8,2.43134
3834,3,3,2.8469
3835,6,6,2.42598
3836,7,7,1.80077
3837,5,5,2.0789
3838,7,8,1.65501
3839,2,2,1.86628
3840,9,9,2.31317
3841,4,4,3.04885
3842,9,9,4.03607
3843,1,1,1.07708
3844,2,2,2.77362
3845,8,8,3.86873
3846,6,6,0.984188
3847,0,0,2.59085
3848,7,7,2.28046
3849,0,0,4.00895
3850,9,9,2.18572
3851,1,1,1.08701
3852,1,1,0.670978
3853,6,8,1.01656
3854,7,7,2.74367
3855,5,5,1.34948
3856,9,9,2.35621
3857,9,9,3.03192
3858,1,1,0.879835
3859,9,9,1.74298
3860,5,5,1.85183
3861,9,9,2.78261
3862,2,2,1.66155
3863,5,5,2.84354
3864,0,0,2.93582
3865,4,4,3.28415
3866,1,1,1.23802
3867,0,0,2.79306
3868,8,8,2.95366
3869,9,9,2.52067
3870,0,0,2.91959
3871,8,8,2.54204
3872,9,9,3.26399
3873,8,8,3.29374
3874,9,9,2.53052
3875,4,4,2.5671
3876,2,8,0.636506
3877,5,5,2.49358
3878,7,7,1.87324
3879,9,9,2.72467
3880,8,8,2.10558
3881,9,9,2.80002
3882,8,8,4.1487
3883,0,0,3.5866
3884,9,9,3.44715
3885,9,9,2.76037
3886,6,6,3.62241
3887,8,8,3.67535
3888,9,9,2.64072
3889,9,9,2.99376
3890,5,5,2.13895
3891,9,9,3.04674
3892,8,8,3.15697
3893,5,6,0.588215
3894,1,1,1.02077
3895,0,0,1.51752
3896,3,3,3.0587
3897,3,3,1.27572
3898,5,5,1.92869
3899,2,2,1.95729
3900,1,1,1.56436
3901,6,6,3.92442
3902,5,3,0.723797
3903,0,0,3.65326
3904,2,2,2.04286
3905,8,8,3.01212
3906,1,3,1.73742
3907,5,5,3.19367
3908,6,6,3.09519
3909,2,2,3.0458
3910,3,3,3.83149
3911,0,0,2.20477
3912,2,2,2.18034
3913,2,2,1.53104
3914,6,6,2.56459
3915,4,4,2.42273
3916,3,3,1.86295
3917,5,5,1.24535
3918,5,8,1.73938
3919,1,1,1.41084
3920,7,7,3.61711
3921,2,2,1.95779
3922,1,1,0.966304
3923,6,6,3.01518
3924,9,9,3.20622
3925,1,1,1.3804
3926,9,9,2.16884
3927,9,9,3.00809
3928,5,5,2.12857
3929,5,5,1.59434
3930,1,1,1.7223
3931,6,6,2.66208
3932,2,2,2.99394
3933,2,2,3.20202
3934,8,8,4.01439
3935,6,6,3.45055
3936,7,7,2.03865
3937,1,1,1.07442
3938,4,4,2.16824
3939,6,6,1.10196
3940,0,0,2.35143
3941,4,4,1.07073
3942,0,0,2.81359
3943,3,3,1.70351
3944,3,3,3.57565
3945,2,2,1.83629
3946,2,8,1.19928
3947,3,3,4.46055
3948,6,6,2.84643
3949,8,8,3.19909
3950,9,9,2.55857
3951,8,8,2.27033
3952,5,5,1.94469
3953,3,3,2.28165
3954,8,8,2.54823
3955,5,5,2.52749
3956,4,4,3.01136
3957,5,5,2.22943
3958,2,2,2.33463
3959,0,0,2.89951
3960,5,5,2.74823
3961,6,6,2.83478
3962,3,3,2.18944
3963,2,2,2.1472
3964,8,8,2.8777
3965,3,3,3.58405
3966,9,9,2.9537
3967,9,9,1.94938
3968,5,8,1.21688
3969,7,7,2.11259
3970,9,9,2.33209
3971,4,4,0.941431
3972,6,6,2.92249
3973,7,7,2.9286
3974,1,1,0.927638
3975,3,3,2.76723
3976,7,8,0.835657
3977,3,3,1.04104
3978,6,6,2.8053
3979,6,6,3.56798
3980,0,0,3.56243
3981,9,9,3.0427
3982,0,0,3.64496
3983,1,8,0.748983
3984,9,9,2.01846
3985,9,9,2.23795
3986,2,2,2.29434
3987,8,8,2.39372
3988,8,8,1.98424
3989,0,0,1.92138
3990,1,8,0.784109
3991,6,6,2.99377
3992,9,9,2.90742
3993,7,7,2.68261
3994,5,8,1.77852
3995,3,3,2.99801
3996,4,4,2.62856
3997,7,7,1.17241
3998,4,4,1.89095
3999,9,9,3.33975
4000,9,9,2.45282
4001,4,4,1.83157
4002,3,3,2.67059
4003,6,6,4.10468
4004,3,3,2.56295
4005,1,8,0.955728
4006,1,1,1.3568
4007,7,8,1.06425
4008,6,6,3.46854
4009,9,9,2.88501
4010,1,1,1.27999
4011,8,8,2.68414
4012,4,4,2.64221
4013,1,1,1.39621
4014,1,1,1.30825
4015,9,9,2.42323
4016,9,9,2.99338
4017,4,8,1.92178
4018,3,3,2.72161
4019,6,6,2.63375
4020,8,8,4.0276
4021,1,1,1.43801
4022,6,6,3.21156
4023,0,0,2.96506
4024,4,4,2.49034
4025,1,1,1.15872
4026,3,3,3.41044
4027,7,7,1.25481
4028,7,7,2.64007
4029,4,4,1.24495
4030,9,9,2.55864
4031,5,8,1.09397
4032,1,8,0.831546
4033,0,0,3.76778
4034,0,0,3.41302
4035,1,1,1.47484
4036,1,1,1.5413
4037,6,6,2.34819
4038,2,2,2.30059
4039,1,1,1.30331
4040,9,9,3.13829
4041,8,8,3.25867
4042,4,4,3.20231
4043,0,0,4.1719
4044,3,3,2.35284
4045,6,6,2.54671
4046,4,4,2.90157
4047,9,9,2.6721
4048,0,0,2.27203
4049,7,7,2.75897
4050,1,1,0.951766
4051,6,6,3.04186
4052,5,5,1.41167
4053,7,9,0.862164
4054,5,5,2.97868
4055,2,2,2.83516
4056,5,5,1.64486
4057,1,1,1.34634
4058,8,8,3.00014
4059,5,5,1.95953
4060,4,4,1.89433
4061,7,7,1.92027
4062,0,0,3.11195
4063,6,6,1.96491
4064,7,7,3.19396
4065,0,0,0.652563
4066,2,2,2.76086
4067,5,5,1.83676
4068,8,8,2.76735
4069,1,1,1.45669
4070,0,0,4.16738
4071,4,4,1.54065
4072,5,5,1.89003
4073,7,7,3.33886
4074,1,1,1.2668
4075,8,0,0.894379
4076,5,5,1.75217
4077,1,1,0.95651
4078,9,9,0.949675
4079,0,0,2.97265
4080,0,0,2.58981
4081,6,6,2.47617
4082,0,0,2.93716
4083,7,7,2.76133
4084,3,3,2.70748
4085,1,1,1.5005
4086,8,8,2.42856
4087,3,3,3.2002
4088,9,9,2.50648
4089,7,7,3.04271
4090,0,0,2.30213
4091,0,0,2.81881
4092,8,8,2.85412
4093,9,9,2.98396
4094,5,5,1.11672
4095,9,9,3.30727
4096,8,8,3.51416
4097,3,3,3.25405
4098,2,2,2.90476
4099,7,7,2.46614
4100,2,2,2.25694
4101,9,9,3.32868
4102,7,7,1.55607
4103,2,2,1.76512
4104,1,1,1.44046
4105,1,1,1.11612
4106,3,3,3.45219
4107,7,7,1.87694
4108,5,5,2.65095
4109,3,3,2.65435
4110,1,1,0.987711
4111,9,9,2.65268
4112,8,8,3.29022
4113,2,2,2.36697
4114,2,2,1.02154
4115,2,2,2.31162
4116,8,8,2.351
4117,8,8,3.25213
4118,5,5,1.74016
4119,7,7,1.36686
4120,3,3,2.6254
4121,8,8,3.15822
4122,9,9,3.72236
4123,8,8,2.59563
4124,8,8,1.69206
4125,6,6,2.73565
4126,8,8,1.91298
4127,2,2,2.02513
4128,3,3,2.49277
4129,9,9,2.56496
4130,7,7,3.16436
4131,5,5,1.05084
4132,6,6,3.1891
4133,2,2,2.27254
4134,9,9,2.76498
4135,2,2,1.32336
4136,8,8,3.70948
4137,8,8,2.88021
4138,1,1,1.36698
4139,6,6,1.89366
4140,8,8,3.21249
4141,8,8,3.07921
4142,7,7,3.22295
4143,9,9,2.60375
4144,1,1,1.30325
4145,8,8,2.77058
4146,0,0,2.23077
4147,1,1,0.663987
4148,7,7,2.16847
4149,2,2,2.372
4150,0,0,3.76436
4151,7,7,2.61837
4152,5,5,0.291966
4153,1,1,1.55916
4154,9,9,2.23145
4155,0,0,3.90114
4156,2,8,1.40451
4157,0,0,2.87549
4158,9,9,3.0938
4159,8,8,2.751
4160,6,6,2.50022
4161,2,2,2.00721
4162,3,3,4.89604
4163,9,9,0.757102
4164,3,3,3.85442
4165,8,8,1.99018
4166,0,0,3.07642
4167,2,2,2.33695
4168,1,1,1.05845
4169,1,1,1.65048
4170,1,1,1.04738
4171,1,8,1.52442
4172,4,4,2.55396
4173,2,2,1.66306
4174,9,9,3.02753
4175,7,7,2.24844
4176,2,7,0.596287
4177,5,5,2.08215
4178,1,8,0.541899
4179,1,1,1.70296
4180,2,2,1.40206
4181,1,1,1.49818
4182,9,9,2.91754
4183,9,9,2.47625
4184,9,9,2.36445
4185,1,8,0.97359
4186,0,0,3.10135
4187,2,2,1.26984
4188,0,0,3.62243
4189,2,2,1.92369
4190,1,1,1.37074
4191,1,1,1.36544
4192,4,4,2.47434
4193,6,6,2.49807
4194,4,9,1.69958
4195,1,1,1.35103
4196,5,5,1.52909
4197,4,4,1.85949
4198,9,9,3.46921
4199,7,9,1.49055
4200,7,7,2.76916
4201,1,9,0.323696
4202,5,5,2.18478
4203,6,6,3.12273
4204,2,2,2.02582
4205,2,8,0.789125
4206,2,2,2.06674
4207,8,8,2.54082
4208,0,0,3.41961
4209,6,6,3.38493
4210,9,9,2.81109
4211,6,6,2.53019
4212,1,3,0.721968
4213,9,9,2.97221
4214,7,7,2.26738
4215,7,7,2.47093
4216,1,8,0.634344
4217,4,4,3.39623
4218,8,8,3.48915
4219,5,5,3.87391
4220,3,3,3.17325
4221,4,4,1.74258
4222,3,3,2.99617
4223,4,4,1.97734
4224,9,9,1.71061
4225,7,7,2.69761
4226,5,5,3.07853
4227,0,0,3.30251
4228,7,7,2.2518
4229,4,4,3.17667
4230,8,8,3.43158
4231,8,8,3.00122
4232,1,1,1.32461
4233,5,5,2.32313
4234,3,3,4.46663
4235,9,9,2.54097
4236,5,5,4.29555
4237,9,9,3.24307
4238,7,9,1.59017
4239,6,6,3.41597
4240,9,9,3.39308
4241,0,0,4.00067
4242,3,3,3.40971
4243,6,6,3.5506
4244,3,3,1.48468
4245,9,9,3.22833
4246,8,8,3.49073
4247,2,2,1.77453
4248,2,8,1.14961
4249,1,1,1.56749
4250,2,2,2.12366
4251,8,8,3.36025
4252,6,6,3.33718
4253,8,8,3.65603
4254,5,5,1.32396
4255,5,3,0.894432
4256,3,3,0.593375
4257,9,9,3.47918
4258,4,4,3.14964
4259,9,9,2.63041
4260,2,2,2.87094
4261,5,5,1.26603
4262,1,1,1.26467
4263,5,5,2.06369
4264,1,1,1.56198
4265,4,8,0.821898
4266,4,4,2.32622
4267,1,1,1.13622
4268,4,4,2.30103
4269,4,4,2.0539
4270,3,3,2.97437
4271,5,3,0.90745
4272,9,9,3.41883
4273,1,1,1.30017
4274,2,2,2.48324
4275,2,2,2.2297
4276,3,3,3.33695
4277,3,3,1.8609
4278,0,0,3.83253
4279,2,2,2.08562
4280,9,9,3.12352
4281,0,0,2.1727
4282,0,0,2.8994
4283,9,9,3.26875
4284,9,9,2.10786
4285,6,6,2.72945
4286,0,0,2.40184
4287,9,9,2.17764
4288,3,3,4.31147
4289,2,8,1.64222
4290,8,8,3.57638
4291,4,4,2.66416
4292,1,1,1.29744
4293,9,9,2.68072
4294,9,9,2.06501
4295,7,7,2.1186
4296,2,2,2.23513
4297,7,8,1.29621
4298,9,9,2.97626
4299,9,9,2.12093
4300,5,8,1.07089
4301,9,9,2.45501
4302,5,8,0.931246
4303,1,1,0.860137
4304,1,1,1.3586
4305,8,8,3.51865
4306,3,8,2.26817
4307,5,5,2.10309
4308,1,8,1.04443
4309,9,9,3.56955
4310,5,5,2.1813
4311,3,3,2.62521
4312,5,5,1.0801
4313,4,4,0.957526
4314,9,9,2.00862
4315,5,9,1.4446
4316,9,9,2.70144
4317,3,3,3.32555
4318,1,1,0.645352
4319,9,9,3.28642
4320,0,0,2.81421
4321,9,9,3.44469
4322,7,7,3.31962
4323,5,3,1.16072
4324,4,4,2.70389
4325,9,9,2.77149
4326,2,2,1.79203
4327,0,0,1.96213
4328,1,1,1.51306
4329,0,0,2.12567
4330,5,5,1.44915
4331,1,1,1.08234
4332,4,4,2.91963
4333,9,9,2.95787
4334,3,3,2.98647
4335,3,3,1.67677
4336,6,6,3.0125
4337,1,1,1.39687
4338,5,9,1.15234
4339,2,2,2.09588
4340,5,5,1.43915
4341,2,8,0.878127
4342,2,2,2.18865
4343,0,0,3.11686
4344,9,9,1.42048
4345,2,2,2.78588
4346,6,6,3.21635
4347,6,6,3.79713
4348,0,0,3.99286
4349,1,8,1.09447
4350,2,8,1.87156
4351,0,0,3.62344
4352,3,3,3.04215
4353,0,0,3.13982
4354,2,2,1.84774
4355,5,3,1.29804
4356,5,8,0.949043
4357,7,7,3.1014
4358,9,9,2.8252
4359,5,9,1.23476
4360,5,5,0.654974
4361,0,0,3.18813
4362,8,8,3.4827
4363,9,9,2.3811
4364,5,5,3.08909
4365,0,0,3.0299
4366,3,3,3.33599
4367,2,2,2.07029
4368,5,8,1.23258
4369,9,9,1.80182
4370,0,0,2.16955
4371,8,8,3.3351
4372,8,8,4.16632
4373,4,4,1.51778
4374,5,8,-0.102266
4375,8,8,3.13778
4376,8,8,2.97716
4377,4,4,2.2297
4378,5,5,2.71968
4379,4,4,2.83065
4380,8,8,2.13187
4381,5,5,2.945
4382,4,9,1.87632
4383,9,9,2.36203
4384,2,2,1.13169
4385,2,2,2.22951
4386,1,1,1.12257
4387,2,2,1.30622
4388,6,6,3.43942
4389,8,8,1.97572
4390,8,8,3.36451
4391,7,7,2.31728
4392,0,0,3.94362
4393,3,3,2.55691
4394,6,6,3.81832
4395,6,6,2.64028
4396,4,4,1.79122
4397,3,3,2.63842
4398,8,8,3.84022
4399,8,8,2.10729
4400,7,7,0.575993
4401,2,8,1.13768
4402,2,2,2.19829
4403,0,0,1.69823
4404,0,0,2.80639
4405,9,9,2.05479
4406,3,3,4.37284
4407,9,9,3.35739
4408,9,9,2.33363
4409,1,1,1.1267
4410,9,9,3.05376
4411,8,8,4.57552
4412,6,6,2.6553
4413,6,6,1.7631
4414,4,4,2.69899
4415,2,2,2.44308
4416,6,6,2.6031
4417,9,9,3.68793
4418,2,2,3.21693
4419,8,8,1.69966
4420,5,5,2.16455
4421,4,4,3.31254
4422,5,5,2.00886
4423,7,7,2.15022
4424,9,9,2.81685
4425,9,9,2.91061
4426,9,9,2.46499
4427,2,8,1.92058
4428,1,1,1.20691
4429,8,8,2.72264
4430,3,3,4.47244
4431,4,4,2.44985
4432,0,0,1.74683
4433,7,7,1.30063
4434,8,8,2.89467
4435,3,3,2.32309
4436,9,9,3.22015
4437,3,8,1.18136
4438,4,4,0.7676
4439,6,6,1.5519
4440,5,5,2.43034
4441,6,6,2.53082
4442,2,2,2.56616
4443,3,3,0.462724
4444,9,9,3.29211
4445,2,2,2.0561
4446,6,6,3.95379
4447,0,0,2.91933
4448,0,0,2.62428
4449,6,6,2.68917
4450,1,1,1.36345
4451,2,8,1.32549
4452,8,8,2.97534
4453,7,7,1.6834
4454,9,9,2.6447
4455,8,8,2.35957
4456,2,2,2.55156
4457,0,0,3.25848
4458,4,4,2.03135
4459,7,7,3.22967
4460,7,7,1.72213
4461,5,5,2.01243
4462,0,0,4.02948
4463,5,5,1.2687
4464,6,6,3.49986
4465,4,4,1.3641
4466,6,6,2.65286
4467,7,7,2.4042
4468,4,4,1.83312
4469,3,3,1.72547
4470,0,0,3.13792
4471,7,7,3.09203
4472,5,5,1.78502
4473,0,0,2.79258
4474,7,7,4.05708
4475,4,4,2.44011
4476,2,2,2.43301
4477,0,0,2.02774
4478,8,8,3.10665
4479,9,9,2.14195
4480,9,9,2.99944
4481,4,4,1.76106
4482,2,2,1.73489
4483,4,4,1.8212
4484,6,6,2.91877
4485,7,7,3.21523
4486,8,8,3.0502
4487,7,8,2.18164
4488,6,6,2.26902
4489,9,9,2.08023
4490,4,4,3.154
4491,1,1,0.964105
4492,3,3,3.18297
4493,7,9,1.68793
4494,3,3,1.40781
4495,0,0,3.28045
4496,8,8,3.16976
4497,8,8,1.60592
4498,7,8,1.62703
4499,6,6,2.88396
4500,9,9,1.16292
4501,3,3,3.16656
4502,9,9,3.65774
4503,2,2,1.59809
4504,2,2,1.21352
4505,9,9,1.98363
4506,2,2,1.76686
4507,1,8,0.916938
4508,8,8,3.18989
4509,3,3,2.2778
4510,2,2,2.50597
4511,9,9,2.04912
4512,6,6,3.3744
4513,8,8,2.50584
4514,4,4,1.64125
4515,0,0,2.83402
4516,1,1,1.4333
4517,2,2,3.52383
4518,8,8,3.90622
4519,4,4,2.26157
4520,5,5,2.72467
4521,2,2,2.54446
4522,7,7,3.09809
4523,8,8,2.56948
4524,1,1,1.34003
4525,1,1,1.41351
4526,3,3,3.15024
4527,0,0,2.68275
4528,3,3,3.66126
4529,5,5,2.75969
4530,7,7,1.99954
4531,0,0,2.31959
4532,3,3,3.68846
4533,1,1,1.30242
4534,9,9,2.49377
4535,3,3,3.66334
4536,6,6,2.23388
4537,3,3,3.46287
4538,1,1,0.95331
4539,7,7,3.50734
4540,7,7,1.92732
4541,3,3,3.75206
4542,0,0,3.61864
4543,8,8,3.04461
4544,4,4,2.75633
4545,8,8,3.50681
4546,2,8,1.94237
4547,6,6,1.4446
4548,5,6,-0.0458182
4549,2,2,2.00862
4550,9,9,3.18941
4551,7,7,1.40608
4552,3,3,1.57148
4553,9,9,3.03076
4554,0,0,2.41448
4555,9,9,2.43605
4556,9,9,2.8365
4557,6,6,3.6618
4558,4,4,1.33622
4559,2,2,2.57141
4560,9,9,2.74415
4561,7,9,1.36083
4562,2,2,2.8023
4563,1,8,0.449823
4564,1,1,0.965832
4565,6,6,2.44799
4566,7,7,1.69756
4567,4,9,1.75208
4568,7,7,1.55508
4569,5,8,1.28646
4570,9,9,2.4472
4571,6,8,0.873705
4572,8,8,2.89146
4573,2,2,2.96315
4574,1,8,1.20212
4575,4,4,0.551761
4576,4,4,2.88883
4577,5,5,0.821029
4578,7,9,1.63924
4579,6,6,2.33744
4580,1,1,1.42229
4581,3,3,3.29889
4582,2,2,1.37713
4583,5,5,1.56445
4584,9,9,2.90291
4585,9,9,2.60312
4586,3,3,2.33531
4587,6,6,3.65316
4588,1,1,1.33342
4589,1,1,0.674211
4590,4,4,2.68041
4591,6,6,3.49734
4592,9,9,3.48417
4593,7,7,2.4948
4594,2,2,1.59117
4595,1,8,1.42966
4596,5,5,2.99695
4597,1,1,0.976659
4598,4,4,2.56041
4599,6,6,2.92624
4600,3,3,4.19961
4601,8,8,2.05745
4602,1,1,1.1653
4603,1,1,1.1481
4604,0,0,2.07571
4605,3,3,2.19224
4606,1,1,0.994537
4607,6,6,3.09744
4608,8,8,2.50092
4609,4,4,1.63843
4610,9,9,3.0773
4611,0,0,4.1174
4612,7,7,2.57084
4613,3,3,2.04949
4614,0,0,2.2036
4615,2,2,1.68758
4616,9,9,2.8236
4617,0,0,2.39087
4618,6,6,2.31912
4619,6,6,2.52298
4620,6,6,2.4161
4621,3,3,4.14263
4622,6,6,3.61218
4623,7,7,2.86126
4624,7,7,1.85897
4625,2,2,1.95421
4626,8,8,2.77416
4627,6,6,3.50567
4628,0,0,4.2269
4629,8,8,4.62457
4630,3,3,1.34391
4631,0,0,3.5546
4632,2,3,1.40151
4633,9,9,2.40837
4634,8,8,3.01167
4635,3,3,2.4574
4636,2,2,2.18093
4637,5,5,3.2311
4638,3,3,3.14147
4639,8,8,1.88217
4640,8,8,2.08235
4641,0,0,2.42935
4642,0,0,2.23955
4643,1,8,1.27531
4644,9,9,3.3591
4645,5,5,3.57265
4646,1,1,1.04765
4647,3,3,3.25233
4648,9,9,3.05309
4649,6,6,3.4117
4650,0,0,3.51087
4651,1,1,1.69427
4652,4,4,2.86855
4653,1,1,1.11995
4654,7,7,3.21332
4655,1,1,1.19071
4656,2,2,1.79718
4657,3,3,2.75006
4658,7,7,2.23197
4659,9,9,2.85784
4660,7,7,2.18453
4661,4,4,3.13725
4662,9,9,2.97245
4663,9,9,3.04094
4664,3,3,2.05897
4665,9,9,2.18734
4666,2,2,2.3371
4667,8,8,3.83612
4668,2,8,0.81257
4669,7,7,2.14862
4670,1,1,1.38511
4671,8,8,1.7258
4672,0,0,2.30436
4673,9,9,2.44797
4674,1,8,0.672308
4675,0,0,2.30509
4676,1,1,1.11241
4677,7,7,2.23077
4678,7,7,3.08264
4679,9,9,2.33473
4680,6,6,3.71981
4681,9,9,2.17512
4682,9,9,2.80642
4683,9,9,2.6684
4684,2,8,1.69445
4685,1,1,1.3321
4686,6,6,2.76811
4687,1,1,1.36548
4688,3,3,4.14716
4689,5,5,1.98076
4690,7,7,0.984596
4691,1,1,0.875686
4692,9,9,1.85193
4693,7,7,2.14008
4694,6,6,3.52066
4695,4,9,2.08289
4696,5,3,1.13725
4697,7,7,3.33186
4698,6,6,3.15055
4699,6,6,1.23165
4700,9,9,2.88303
4701,9,9,2.94208
4702,6,6,2.48679
4703,3,3,2.96452
4704,6,6,2.458
4705,2,2,3.25583
4706,9,9,3.4694
4707,8,8,3.22013
4708,1,1,1.6302
4709,2,2,2.53355
4710,2,2,2.28463
4711,5,5,2.4886
4712,5,5,1.44495
4713,2,3,1.36098
4714,3,3,3.25996
4715,7,7,2.29578
4716,2,8,1.25133
4717,1,1,0.963935
4718,0,0,3.8395
4719,1,1,0.857113
4720,0,0,2.60888
4721,4,4,1.73013
4722,5,5,1.00741
4723,2,2,2.25175
4724,8,8,2.29763
4725,2,2,2.52596
4726,8,8,2.77874
4727,3,3,2.91426
4728,5,5,1.09087
4729,1,1,1.17509
4730,7,7,3.14093
4731,8,8,1.8328
4732,1,1,1.38933
4733,1,1,0.331545
4734,2,8,1.54529
4735,9,9,3.0723
4736,7,7,2.77656
4737,8,8,2.4498
4738,4,4,1.56308
4739,0,0,0.765443
4740,3,3,0.485809
4741,0,0,3.23438
4742,7,7,1.18289
4743,8,8,1.6988
